Order ID,Order Status,Order Date,Order Range,Shipped Quantity,Unshipped Quantity,Club,Combined Order Status
1218968,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Tennessee Lobos, Shipped 
1218991,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Iowa South, Shipped 
1218993,Shipped,6/26/2024,Older Than 5 Weeks,5,0,Rush Mississippi, Shipped 
1218994,Shipped,6/26/2024,Older Than 5 Weeks,8,0,Rush Nevada, Shipped 
1219013,Shipped,6/26/2024,Older Than 5 Weeks,190,0,Rush Washington, Shipped 
1219023,Shipped,6/26/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1219024,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Nevada, Shipped 
1219038,Shipped,6/26/2024,Older Than 5 Weeks,2,0,Rush Kansas, Shipped 
1219046,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush Colorado, Shipped 
1219049,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Coastal Perdido, Shipped 
1219055,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush North Denver, Shipped 
1219087,Shipped,6/26/2024,Older Than 5 Weeks,13,0,Rush Colorado, Shipped 
1219098,Shipped,6/26/2024,Older Than 5 Weeks,15,0,Rush Mississippi, Shipped 
1219111,Shipped,6/26/2024,Older Than 5 Weeks,1,0,Rush Iowa, Shipped 
1219116,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Chicago West, Shipped 
1219129,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Iowa North, Shipped 
1219130,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Mississippi, Shipped 
1219134,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Union Georgia, Shipped 
1219151,Shipped,6/26/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1219166,Shipped,6/26/2024,Older Than 5 Weeks,4,0,Rush Columbia Missouri, Shipped 
1219168,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1219173,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush California, Shipped 
1219175,Shipped,6/26/2024,Older Than 5 Weeks,14,0,Rush Tennessee Lobos, Shipped 
1219219,Shipped,6/26/2024,Older Than 5 Weeks,17,0,Rush North Denver, Shipped 
1219220,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush La Krewe Lafayette, Shipped 
1219232,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush Tennessee Lobos, Shipped 
1219267,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Nevada, Shipped 
1219268,Shipped,6/26/2024,Older Than 5 Weeks,37,0,Rush Ct West, Shipped 
1219272,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1219291,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1219296,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Washington, Shipped 
1219299,Shipped,6/26/2024,Older Than 5 Weeks,4,0,Rush Canada, Shipped 
1219329,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Coastal Perdido, Shipped 
1219331,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Idaho, Shipped 
1219333,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Canada, Shipped 
1219345,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Canada, Shipped 
1219351,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush Alabama, Shipped 
1219352,Shipped,6/26/2024,Older Than 5 Weeks,16,0,Rush North Denver, Shipped 
1219360,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Pennsylvania, Shipped 
1219362,Shipped,6/26/2024,Older Than 5 Weeks,15,0,Rush Gateway, Shipped 
1219364,Shipped,6/26/2024,Older Than 5 Weeks,38,0,Rush Gateway, Shipped 
1219397,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush East Penn, Shipped 
1219409,Shipped,6/26/2024,Older Than 5 Weeks,5,0,Rush San Jose, Shipped 
1219418,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Gateway, Shipped 
1219424,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Flatirons, Shipped 
1219431,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Washington, Shipped 
1219434,Shipped,6/26/2024,Older Than 5 Weeks,3,0,Rush Washington, Shipped 
1219435,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush Hillsboro, Shipped 
1219447,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush East Penn, Shipped 
1219458,Shipped,6/26/2024,Older Than 5 Weeks,4,0,Rush Gateway, Shipped 
1219513,Shipped,6/26/2024,Older Than 5 Weeks,13,0,Rush Pennsylvania, Shipped 
1219520,Shipped,6/26/2024,Older Than 5 Weeks,8,0,Rush Pennsylvania, Shipped 
1219526,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Pensacola Fc, Shipped 
1219541,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Nevada, Shipped 
1219549,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Alabama, Shipped 
1219553,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Tennessee Lobos, Shipped 
1219569,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Tennessee Lobos, Shipped 
1219572,Shipped,6/26/2024,Older Than 5 Weeks,2,0,Rush Alabama, Shipped 
1219577,Shipped,6/26/2024,Older Than 5 Weeks,17,0,Rush La Krewe Lafayette, Shipped 
1219590,Shipped,6/26/2024,Older Than 5 Weeks,8,0,Rush Mississippi, Shipped 
1219599,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Kansas, Shipped 
1219637,Shipped,6/26/2024,Older Than 5 Weeks,15,0,Rush Kentucky, Shipped 
1219639,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Kansas, Shipped 
1219651,Shipped,6/26/2024,Older Than 5 Weeks,1,0,Rush California, Shipped 
1219652,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Kansas, Shipped 
1219653,Shipped,6/26/2024,Older Than 5 Weeks,6,0,Rush Colorado, Shipped 
1219658,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Virginia, Shipped 
1219672,Shipped,6/26/2024,Older Than 5 Weeks,11,0,Rush Gateway, Shipped 
1219697,Shipped,6/26/2024,Older Than 5 Weeks,4,0,Rush Nevada, Shipped 
1219698,Shipped,6/26/2024,Older Than 5 Weeks,9,0,Rush Northern Colorado, Shipped 
1219735,Shipped,6/26/2024,Older Than 5 Weeks,13,0,Rush Psd, Shipped 
1219736,Shipped,6/26/2024,Older Than 5 Weeks,8,0,Rush Missouri, Shipped 
1219737,Shipped,6/26/2024,Older Than 5 Weeks,4,0,Rush Mississippi, Shipped 
1219742,Shipped,6/26/2024,Older Than 5 Weeks,5,0,Rush Gateway, Shipped 
1219751,Shipped,6/26/2024,Older Than 5 Weeks,10,0,Rush Mississippi, Shipped 
1219762,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Psd, Shipped 
1219770,Shipped,6/26/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1219776,Shipped,6/26/2024,Older Than 5 Weeks,7,0,Rush Alabama, Shipped 
1219838,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Tennessee Lobos, Shipped 
1219846,Shipped,6/26/2024,Older Than 5 Weeks,1,0,Rush Tennessee Lobos, Shipped 
1219869,Shipped,6/26/2024,Older Than 5 Weeks,12,0,Rush Hillsboro, Shipped 
1219872,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Nevada, Shipped 
1219873,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Nevada, Shipped 
1219885,Shipped,6/27/2024,Older Than 5 Weeks,19,0,Rush Mississippi, Shipped 
1219895,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Coastal Bayside, Shipped 
1219896,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Iowa, Shipped 
1219928,Shipped,6/27/2024,Older Than 5 Weeks,14,0,Rush North Denver, Shipped 
1219935,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1219949,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1219952,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Chicago Oswego, Shipped 
1219961,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1219963,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Alabama, Shipped 
1219993,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Flatirons, Shipped 
1219994,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Coastal Bayside, Shipped 
1220001,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Flatirons, Shipped 
1220022,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1220028,Shipped,6/27/2024,Older Than 5 Weeks,18,0,Rush Kansas, Shipped 
1220029,Shipped,6/27/2024,Older Than 5 Weeks,17,0,Rush Union Georgia, Shipped 
1220033,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush North Denver, Shipped 
1220040,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1220059,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Coastal Bayside, Shipped 
1220062,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Wisconsin West, Shipped 
1220077,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Tennessee Lobos, Shipped 
1220082,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Tennessee Lobos, Shipped 
1220088,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Tennessee Lobos, Shipped 
1220093,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Tennessee Lobos, Shipped 
1220099,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Gateway, Shipped 
1220100,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Kansas, Shipped 
1220101,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Kansas, Shipped 
1220108,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Pennsylvania, Shipped 
1220110,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Coastal Perdido, Shipped 
1220111,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush La Krewe Lafayette, Shipped 
1220118,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Phoenix, Shipped 
1220134,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Tennessee Lobos, Shipped 
1220143,Shipped,6/27/2024,Older Than 5 Weeks,11,0,Rush Wisconsin West, Shipped 
1220150,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Gateway, Shipped 
1220151,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Kansas, Shipped 
1220168,Shipped,6/27/2024,Older Than 5 Weeks,17,0,Rush Maryland, Shipped 
1220169,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Iowa, Shipped 
1220180,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Alabama, Shipped 
1220181,Shipped,6/27/2024,Older Than 5 Weeks,14,0,Rush East Penn, Shipped 
1220185,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush West Texas, Shipped 
1220209,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Gateway, Shipped 
1220210,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1220252,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Wisconsin West, Shipped 
1220254,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Kansas, Shipped 
1220264,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Alabama, Shipped 
1220328,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Kansas, Shipped 
1220331,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Alabama, Shipped 
1220338,Shipped,6/27/2024,Older Than 5 Weeks,16,0,Rush Maryland, Shipped 
1220342,Shipped,6/27/2024,Older Than 5 Weeks,18,0,Rush Kansas, Shipped 
1220344,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Alabama, Shipped 
1220351,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Kansas, Shipped 
1220362,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Pennsylvania, Shipped 
1220370,Shipped,6/27/2024,Older Than 5 Weeks,19,0,Rush Kansas, Shipped 
1220380,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Colorado, Shipped 
1220386,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Coastal Bayside, Shipped 
1220395,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Coastal Bayside, Shipped 
1220410,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Kansas, Shipped 
1220444,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1220457,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Gateway, Shipped 
1220462,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Kansas, Shipped 
1220469,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Union Georgia, Shipped 
1220475,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Mississippi, Shipped 
1220479,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Washington, Shipped 
1220489,Shipped,6/27/2024,Older Than 5 Weeks,16,0,Rush Coastal Bayside, Shipped 
1220517,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush La Krewe Lafayette, Shipped 
1220537,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Kansas, Shipped 
1220543,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Mississippi, Shipped 
1220553,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush East Penn, Shipped 
1220554,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Mississippi, Shipped 
1220574,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1220586,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Alabama, Shipped 
1220598,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Flatirons, Shipped 
1220622,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Wisconsin West, Shipped 
1220627,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Iowa, Shipped 
1220642,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush North Denver, Shipped 
1220650,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Missouri, Shipped 
1220655,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Missouri, Shipped 
1220668,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Coastal Bayside, Shipped 
1220670,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Tennessee Lobos, Shipped 
1220672,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Missouri, Shipped 
1220677,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Coastal Perdido, Shipped 
1220688,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Union Georgia, Shipped 
1220691,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Washington, Shipped 
1220697,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Missouri, Shipped 
1220703,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Colorado, Shipped 
1220719,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Iowa North, Shipped 
1220720,Shipped,6/27/2024,Older Than 5 Weeks,15,0,Rush Tennessee Lobos, Shipped 
1220742,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Washington, Shipped 
1220760,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush La Krewe Alexandria, Shipped 
1220774,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Psd, Shipped 
1220783,Shipped,6/27/2024,Older Than 5 Weeks,20,0,Rush Kansas, Shipped 
1220803,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Wisconsin West, Shipped 
1220809,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Iowa, Shipped 
1220813,Shipped,6/27/2024,Older Than 5 Weeks,15,0,Rush Kansas, Shipped 
1220824,Shipped,6/27/2024,Older Than 5 Weeks,14,0,Rush Tennessee Lobos, Shipped 
1220863,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Bluffton, Shipped 
1220879,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Washington, Shipped 
1220889,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1220897,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Coastal Bayside, Shipped 
1220932,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Minnesota, Shipped 
1220977,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Tennessee Lobos, Shipped 
1220988,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1220994,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Pensacola Fc, Shipped 
1221000,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Mississippi, Shipped 
1221009,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1221020,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1221028,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Coastal Perdido, Shipped 
1221034,Shipped,6/27/2024,Older Than 5 Weeks,11,0,Rush Kansas, Shipped 
1221049,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Lvu, Shipped 
1221063,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Mississippi, Shipped 
1221065,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Florida, Shipped 
1221075,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1221091,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1221092,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1221101,Shipped,6/27/2024,Older Than 5 Weeks,16,0,Rush Missouri, Shipped 
1221106,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Chicago Oswego, Shipped 
1221115,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1221127,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Gateway, Shipped 
1221142,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Mississippi, Shipped 
1221147,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Union Georgia, Shipped 
1221150,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush La Krewe Lafayette, Shipped 
1221183,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1221184,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Lfa, Shipped 
1221200,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Colorado, Shipped 
1221202,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Colorado, Shipped 
1221207,Shipped,6/27/2024,Older Than 5 Weeks,15,0,Rush Mississippi, Shipped 
1221222,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1221223,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Mississippi, Shipped 
1221226,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Tennessee Lobos, Shipped 
1221250,Shipped,6/27/2024,Older Than 5 Weeks,11,0,Rush Gateway, Shipped 
1221256,Shipped,6/27/2024,Older Than 5 Weeks,15,0,Rush Union Georgia, Shipped 
1221258,Shipped,6/27/2024,Older Than 5 Weeks,23,0,Rush Iowa, Shipped 
1221260,Shipped,6/27/2024,Older Than 5 Weeks,11,0,Rush Colorado, Shipped 
1221266,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1221283,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Wisconsin West, Shipped 
1221316,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Kansas, Shipped 
1221334,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1221337,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1221353,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Kcmo, Shipped 
1221363,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush Washington, Shipped 
1221368,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Nevada, Shipped 
1221384,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Iowa, Shipped 
1221388,Shipped,6/27/2024,Older Than 5 Weeks,14,0,Rush Psd, Shipped 
1221389,Shipped,6/27/2024,Older Than 5 Weeks,8,0,Rush Csra, Shipped 
1221409,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1221418,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Iowa South, Shipped 
1221422,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Kcmo, Shipped 
1221424,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1221438,Shipped,6/27/2024,Older Than 5 Weeks,19,0,Rush Mississippi, Shipped 
1221441,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Kcmo, Shipped 
1221466,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Kcmo, Shipped 
1221468,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Nevada, Shipped 
1221506,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1221507,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Kcmo, Shipped 
1221512,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Kansas, Shipped 
1221513,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Kcmo, Shipped 
1221523,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Tennessee Lobos, Shipped 
1221531,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1221536,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Union Georgia, Shipped 
1221549,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1221550,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1221555,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1221569,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Mississippi, Shipped 
1221571,Shipped,6/27/2024,Older Than 5 Weeks,3,0,Rush Union Georgia, Shipped 
1221580,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Kansas, Shipped 
1221591,Shipped,6/27/2024,Older Than 5 Weeks,13,0,Rush Union Georgia, Shipped 
1221599,Shipped,6/27/2024,Older Than 5 Weeks,1,0,Rush La Krewe Lafayette, Shipped 
1221618,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Columbia Missouri, Shipped 
1221632,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Mississippi, Shipped 
1221639,Shipped,6/27/2024,Older Than 5 Weeks,14,0,Rush Southwest Missouri, Shipped 
1221654,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Kcmo, Shipped 
1221663,Shipped,6/27/2024,Older Than 5 Weeks,16,0,Rush Tennessee Lobos, Shipped 
1221664,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Mississippi, Shipped 
1221666,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Kcmo, Shipped 
1221692,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Bluffton, Shipped 
1221701,Shipped,6/27/2024,Older Than 5 Weeks,15,0,Rush Kansas, Shipped 
1221735,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1221738,Shipped,6/27/2024,Older Than 5 Weeks,11,0,Rush La Krewe Alexandria, Shipped 
1221743,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Southwest Missouri, Shipped 
1221786,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Florida, Shipped 
1221789,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1221792,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Alabama, Shipped 
1221794,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1221797,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Hillsboro, Shipped 
1221804,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Csra, Shipped 
1221833,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Tennessee Lobos, Shipped 
1221841,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Iowa North, Shipped 
1221846,Shipped,6/27/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1221859,Shipped,6/27/2024,Older Than 5 Weeks,7,0,Rush Pensacola Fc, Shipped 
1221860,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1221912,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Mississippi, Shipped 
1221926,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush Tennessee Lobos, Shipped 
1221928,Shipped,6/27/2024,Older Than 5 Weeks,9,0,Rush La Krewe Alexandria, Shipped 
1221940,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Iowa North, Shipped 
1221974,Shipped,6/27/2024,Older Than 5 Weeks,10,0,Rush Mississippi, Shipped 
1221992,Shipped,6/27/2024,Older Than 5 Weeks,12,0,Rush Tennessee Lobos, Shipped 
1221993,Shipped,6/27/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1221997,Shipped,6/27/2024,Older Than 5 Weeks,4,0,Rush Columbia Missouri, Shipped 
1222005,Shipped,6/27/2024,Older Than 5 Weeks,6,0,Rush Hillsboro, Shipped 
1222063,Shipped,6/28/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1222065,Shipped,6/28/2024,Older Than 5 Weeks,1,0,Rush Union Georgia, Shipped 
1222082,Shipped,6/28/2024,Older Than 5 Weeks,12,0,Rush Lfa, Shipped 
1222107,Shipped,6/28/2024,Older Than 5 Weeks,9,0,Rush Lvu, Shipped 
1222108,Shipped,6/28/2024,Older Than 5 Weeks,9,0,Rush Kansas, Shipped 
1222122,Shipped,6/28/2024,Older Than 5 Weeks,15,0,Rush Pennsylvania, Shipped 
1222124,Shipped,6/28/2024,Older Than 5 Weeks,13,0,Rush Ct West, Shipped 
1222126,Shipped,6/28/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1222149,Shipped,6/28/2024,Older Than 5 Weeks,12,0,Rush East Penn, Shipped 
1222154,Shipped,6/28/2024,Older Than 5 Weeks,12,0,Rush Pennsylvania, Shipped 
1222155,Shipped,6/28/2024,Older Than 5 Weeks,7,0,Rush Iowa, Shipped 
1222162,Shipped,6/28/2024,Older Than 5 Weeks,8,0,Rush Missouri, Shipped 
